AphiaID	ScientificName	Authority	DrID	Longitude	Source	Kingdom	Phylum	Class	Order	Family	Genus	Subgenus	Species	Subspecies
130355	Nephtys caeca	(Fabricius, 1780)	749365		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		caeca	
130355	Nephtys caeca	(Fabricius, 1780)	769395		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		caeca	
130356	Nephtys ciliata	(Müller, 1788)	774647		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		ciliata	
130356	Nephtys ciliata	(Müller, 1788)	749366		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		ciliata	
130356	Nephtys ciliata	(Müller, 1788)	749012		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		ciliata	
157500	Nephtys discors	Ehlers, 1868	774954		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		discors	
157500	Nephtys discors	Ehlers, 1868	749373		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		discors	
157500	Nephtys discors	Ehlers, 1868	749019		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		discors	
130362	Nephtys incisa	Malmgren, 1865	774648		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		incisa	
130362	Nephtys incisa	Malmgren, 1865	749013		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		incisa	
130362	Nephtys incisa	Malmgren, 1865	749367		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		incisa	
130364	Nephtys longosetosa	Örsted, 1842	749368		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		longosetosa	
130364	Nephtys longosetosa	Örsted, 1842	749014		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		longosetosa	
254626	Nephtys neotena	(Noyes, 1980)	749020		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		neotena	
254626	Nephtys neotena	(Noyes, 1980)	749374		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		neotena	
130365	Nephtys paradoxa	Malm, 1874	774649		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		paradoxa	
130365	Nephtys paradoxa	Malm, 1874	749015		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		paradoxa	
130365	Nephtys paradoxa	Malm, 1874	749369		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys		paradoxa	
491164	Neptunea decemcostata	(Say, 1826)	775158		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Neptunea		decemcostata	
138923	Neptunea despecta	(Linnaeus, 1758)	774776		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Neptunea		despecta	
138923	Neptunea despecta	(Linnaeus, 1758)	769508		Préfontaine, G. & P. Brunel. (1962). Liste d'invertébrés marins recueillis dans l'estuaire du Saint-Laurent de 1929 à 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1.	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Neptunea		despecta	
130185	Nereimyra punctata	(Müller, 1788)	774631		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Phyllodocida	Hesionidae	Nereimyra		punctata	
157503	Nereis grayi	Pettibone, 1956	749023		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Nereis		grayi	
157503	Nereis grayi	Pettibone, 1956	749377		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Nereis		grayi	
130404	Nereis pelagica	Linnaeus, 1758	774651		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Nereis		pelagica	
130407	Nereis zonata	Malmgren, 1867	774652		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Nereis		zonata	
183289	Nezumia bairdii	(Goode & Bean, 1877)	659508		Nozères C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p	Animalia	Chordata	Actinopteri	Gadiformes	Macrouridae	Nezumia		bairdii	
183289	Nezumia bairdii	(Goode & Bean, 1877)	749210		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Chordata	Actinopteri	Gadiformes	Macrouridae	Nezumia		bairdii	
183289	Nezumia bairdii	(Goode & Bean, 1877)	749564		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Chordata	Actinopteri	Gadiformes	Macrouridae	Nezumia		bairdii	
183289	Nezumia bairdii	(Goode & Bean, 1877)	775097		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Chordata	Actinopteri	Gadiformes	Macrouridae	Nezumia		bairdii	
131507	Nicolea venustula	(Montagu, 1819)	749106		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Nicolea		venustula	
131507	Nicolea venustula	(Montagu, 1819)	749460		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Nicolea		venustula	
131508	Nicolea zostericola	Örsted, 1844	774723		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Nicolea		zostericola	
130311	Nicomache lumbricalis	(Fabricius, 1780)	774640		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache		lumbricalis	
130311	Nicomache lumbricalis	(Fabricius, 1780)	749354		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache		lumbricalis	
130311	Nicomache lumbricalis	(Fabricius, 1780)	749000		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache		lumbricalis	
130314	Nicomache personata	Johnson, 1901	774641		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache		personata	
130314	Nicomache personata	Johnson, 1901	749001		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache		personata	
130314	Nicomache personata	Johnson, 1901	749355		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta		Maldanidae	Nicomache		personata	
130255	Ninoe nigripes	Verrill, 1873	774634		Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec	Animalia	Annelida	Polychaeta	Eunicida	Lumbrineridae	Ninoe		nigripes	
130255	Ninoe nigripes	Verrill, 1873	749343		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Eunicida	Lumbrineridae	Ninoe		nigripes	
130255	Ninoe nigripes	Verrill, 1873	748989		Mark, S., Provencher, L., Albert, E. et Nozères, C. 2010. Cadre de suivi écologique de la zone de protection marine Manicouagan (Québec) : bilan des connaissances et identification des composantes écologiques à suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p	Animalia	Annelida	Polychaeta	Eunicida	Lumbrineridae	Ninoe		nigripes	
149591	Nitzschia angularis	W.Smith, 1853	708594		Mather, L., MacIntosh, K., Kaczmarska, I., Klein, G. and Martin, J.L. 2010. A checklist of diatom species reported (and presumed native) from Canadian coastal waters.  Can. Tech. Rep. Fish. Aquat. Sci. 2881: 81 p	Chromista	Ochrophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia		angularis	
149591	Nitzschia angularis	W.Smith, 1853	708599		Poulin, M., Bérard-Therriault, L., Cardinal, A., and Hamilton, P.B. 1990. Les Diatomées (Bacillariophyceae) benthiques de substrats durs des eaux marines et saumâtres du Québec. 9. Bacillariaceae. Naturaliste can. (Rev. Écol. Syst.) 117: 73-101.	Chromista	Ochrophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia		angularis	
149591	Nitzschia angularis	W.Smith, 1853	707497		Mather, L., MacIntosh, K., Kaczmarska, I., Klein, G. and Martin, J.L. 2010. A checklist of diatom species reported (and presumed native) from Canadian coastal waters.  Can. Tech. Rep. Fish. Aquat. Sci. 2881: 81 p	Chromista	Ochrophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia		angularis	
149591	Nitzschia angularis	W.Smith, 1853	707504		Poulin, M., Bérard-Therriault, L., Cardinal, A., and Hamilton, P.B. 1990. Les Diatomées (Bacillariophyceae) benthiques de substrats durs des eaux marines et saumâtres du Québec. 9. Bacillariaceae. Naturaliste can. (Rev. Écol. Syst.) 117: 73-101.	Chromista	Ochrophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia		angularis	
149587	Nitzschia bilobata	W.Smith, 1853	708600		Poulin, M., Bérard-Therriault, L., Cardinal, A., and Hamilton, P.B. 1990. Les Diatomées (Bacillariophyceae) benthiques de substrats durs des eaux marines et saumâtres du Québec. 9. Bacillariaceae. Naturaliste can. (Rev. Écol. Syst.) 117: 73-101.	Chromista	Ochrophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia		bilobata	
549212	Nitzschia fontifuga	Cholnoky, 1962	708601		Poulin, M., Bérard-Therriault, L., Cardinal, A., and Hamilton, P.B. 1990. Les Diatomées (Bacillariophyceae) benthiques de substrats durs des eaux marines et saumâtres du Québec. 9. Bacillariaceae. Naturaliste can. (Rev. Écol. Syst.) 117: 73-101.	Chromista	Ochrophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia		fontifuga	
